sniffing_name, start_time, last_step_time, actual_time, duration_bt_start, duration_bt_step, nb_iters
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:15:31.606857,2025-04-26 20:15:31.606857,0:01:06.416261,0:00:03.821415, 7000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:15:35.505665,2025-04-26 20:15:35.505665,0:01:10.315069,0:00:03.898808, 7500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:15:39.261661,2025-04-26 20:15:39.261661,0:01:14.071065,0:00:03.755996, 8000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:15:43.067371,2025-04-26 20:15:43.067371,0:01:17.876775,0:00:03.805710, 8500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:15:46.797229,2025-04-26 20:15:46.797229,0:01:21.606633,0:00:03.729858, 9000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:15:50.636314,2025-04-26 20:15:50.636314,0:01:25.445718,0:00:03.839085, 9500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:15:54.239320,2025-04-26 20:15:54.239320,0:01:29.048724,0:00:03.603006, 10000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:15:58.046968,2025-04-26 20:15:58.046968,0:01:32.856372,0:00:03.807648, 10500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:01.840147,2025-04-26 20:16:01.840147,0:01:36.649551,0:00:03.793179, 11000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:05.564467,2025-04-26 20:16:05.564467,0:01:40.373871,0:00:03.724320, 11500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:09.373922,2025-04-26 20:16:09.373922,0:01:44.183326,0:00:03.809455, 12000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:13.440404,2025-04-26 20:16:13.440404,0:01:48.249808,0:00:04.066482, 12500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:17.178126,2025-04-26 20:16:17.178126,0:01:51.987530,0:00:03.737722, 13000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:20.894440,2025-04-26 20:16:20.894440,0:01:55.703844,0:00:03.716314, 13500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:24.680726,2025-04-26 20:16:24.680726,0:01:59.490130,0:00:03.786286, 14000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:28.442364,2025-04-26 20:16:28.442364,0:02:03.251768,0:00:03.761638, 14500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:32.234060,2025-04-26 20:16:32.234060,0:02:07.043464,0:00:03.791696, 15000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:35.932446,2025-04-26 20:16:35.932446,0:02:10.741850,0:00:03.698386, 15500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:39.819383,2025-04-26 20:16:39.819383,0:02:14.628787,0:00:03.886937, 16000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:43.701677,2025-04-26 20:16:43.701677,0:02:18.511081,0:00:03.882294, 16500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:47.399927,2025-04-26 20:16:47.399927,0:02:22.209331,0:00:03.698250, 17000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:51.149895,2025-04-26 20:16:51.149895,0:02:25.959299,0:00:03.749968, 17500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:54.898395,2025-04-26 20:16:54.898395,0:02:29.707799,0:00:03.748500, 18000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:16:58.777343,2025-04-26 20:16:58.777343,0:02:33.586747,0:00:03.878948, 18500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:02.600578,2025-04-26 20:17:02.600578,0:02:37.409982,0:00:03.823235, 19000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:06.739596,2025-04-26 20:17:06.739596,0:02:41.549000,0:00:04.139018, 19500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:11.758915,2025-04-26 20:17:11.758915,0:02:46.568319,0:00:05.019319, 20000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:15.552663,2025-04-26 20:17:15.552663,0:02:50.362067,0:00:03.793748, 20500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:19.489323,2025-04-26 20:17:19.489323,0:02:54.298727,0:00:03.936660, 21000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:23.092622,2025-04-26 20:17:23.092622,0:02:57.902026,0:00:03.603299, 21500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:26.894836,2025-04-26 20:17:26.894836,0:03:01.704240,0:00:03.802214, 22000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:30.679385,2025-04-26 20:17:30.679385,0:03:05.488789,0:00:03.784549, 22500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:34.432520,2025-04-26 20:17:34.432520,0:03:09.241924,0:00:03.753135, 23000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:38.216064,2025-04-26 20:17:38.216064,0:03:13.025468,0:00:03.783544, 23500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:42.042454,2025-04-26 20:17:42.042454,0:03:16.851858,0:00:03.826390, 24000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:45.844006,2025-04-26 20:17:45.844006,0:03:20.653410,0:00:03.801552, 24500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:49.489177,2025-04-26 20:17:49.489177,0:03:24.298581,0:00:03.645171, 25000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:53.223508,2025-04-26 20:17:53.223508,0:03:28.032912,0:00:03.734331, 25500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:17:56.964988,2025-04-26 20:17:56.964988,0:03:31.774392,0:00:03.741480, 26000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:00.802100,2025-04-26 20:18:00.802100,0:03:35.611504,0:00:03.837112, 26500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:04.442566,2025-04-26 20:18:04.442566,0:03:39.251970,0:00:03.640466, 27000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:08.156123,2025-04-26 20:18:08.156123,0:03:42.965527,0:00:03.713557, 27500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:12.415778,2025-04-26 20:18:12.415778,0:03:47.225182,0:00:04.259655, 28000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:16.282895,2025-04-26 20:18:16.282895,0:03:51.092299,0:00:03.867117, 28500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:20.792752,2025-04-26 20:18:20.792752,0:03:55.602156,0:00:04.509857, 29000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:24.686624,2025-04-26 20:18:24.686624,0:03:59.496028,0:00:03.893872, 29500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:28.406820,2025-04-26 20:18:28.406820,0:04:03.216224,0:00:03.720196, 30000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:32.150264,2025-04-26 20:18:32.150264,0:04:06.959668,0:00:03.743444, 30500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:35.810868,2025-04-26 20:18:35.810868,0:04:10.620272,0:00:03.660604, 31000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:39.621069,2025-04-26 20:18:39.621069,0:04:14.430473,0:00:03.810201, 31500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:43.424450,2025-04-26 20:18:43.424450,0:04:18.233854,0:00:03.803381, 32000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:47.188079,2025-04-26 20:18:47.188079,0:04:21.997483,0:00:03.763629, 32500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:50.774924,2025-04-26 20:18:50.774924,0:04:25.584328,0:00:03.586845, 33000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:54.489009,2025-04-26 20:18:54.489009,0:04:29.298413,0:00:03.714085, 33500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:18:58.209553,2025-04-26 20:18:58.209553,0:04:33.018957,0:00:03.720544, 34000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:19:01.916874,2025-04-26 20:19:01.916874,0:04:36.726278,0:00:03.707321, 34500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:19:05.677182,2025-04-26 20:19:05.677182,0:04:40.486586,0:00:03.760308, 35000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:19:09.451812,2025-04-26 20:19:09.451812,0:04:44.261216,0:00:03.774630, 35500000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:19:13.340475,2025-04-26 20:19:13.340475,0:04:48.149879,0:00:03.888663, 36000000
Main Backtest,2025-04-26 20:14:25.190596,2025-04-26 20:19:16.989336,2025-04-26 20:19:16.989336,0:04:51.798740,0:00:03.648861, 36500000
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.211299,0:00:00,0:00:00, 1
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.212399,2025-04-27 13:58:55.212399,0:00:00.001100,0:00:00.001100, 2
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.215394,2025-04-27 13:58:55.215394,0:00:00.004095,0:00:00.002995, 3
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.216903,2025-04-27 13:58:55.216903,0:00:00.005604,0:00:00.001509, 4
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.218805,2025-04-27 13:58:55.218805,0:00:00.007506,0:00:00.001902, 5
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.219804,2025-04-27 13:58:55.219804,0:00:00.008505,0:00:00.000999, 6
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.221121,2025-04-27 13:58:55.221121,0:00:00.009822,0:00:00.001317, 7
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.221121,2025-04-27 13:58:55.221121,0:00:00.009822,0:00:00, 8
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.221121,2025-04-27 13:58:55.221121,0:00:00.009822,0:00:00, 9
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.221121,2025-04-27 13:58:55.221121,0:00:00.009822,0:00:00, 10
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.221121,2025-04-27 13:58:55.221121,0:00:00.009822,0:00:00, 11
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.221121,2025-04-27 13:58:55.221121,0:00:00.009822,0:00:00, 12
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.228676,2025-04-27 13:58:55.228676,0:00:00.017377,0:00:00.007555, 13
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.229683,2025-04-27 13:58:55.229683,0:00:00.018384,0:00:00.001007, 14
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.230685,2025-04-27 13:58:55.230685,0:00:00.019386,0:00:00.001002, 15
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.231832,2025-04-27 13:58:55.231832,0:00:00.020533,0:00:00.001147, 16
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.232856,2025-04-27 13:58:55.232856,0:00:00.021557,0:00:00.001024, 17
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.234839,2025-04-27 13:58:55.234839,0:00:00.023540,0:00:00.001983, 18
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.235839,2025-04-27 13:58:55.235839,0:00:00.024540,0:00:00.001000, 19
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.236840,2025-04-27 13:58:55.236840,0:00:00.025541,0:00:00.001001, 20
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.237841,2025-04-27 13:58:55.237841,0:00:00.026542,0:00:00.001001, 21
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.238840,2025-04-27 13:58:55.238840,0:00:00.027541,0:00:00.000999, 22
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.238840,2025-04-27 13:58:55.238840,0:00:00.027541,0:00:00, 23
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.240277,2025-04-27 13:58:55.240277,0:00:00.028978,0:00:00.001437, 24
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.241287,2025-04-27 13:58:55.241287,0:00:00.029988,0:00:00.001010, 25
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.241287,2025-04-27 13:58:55.241287,0:00:00.029988,0:00:00, 26
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.243013,2025-04-27 13:58:55.243013,0:00:00.031714,0:00:00.001726, 27
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.243013,2025-04-27 13:58:55.243013,0:00:00.031714,0:00:00, 28
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.243013,2025-04-27 13:58:55.243013,0:00:00.031714,0:00:00, 29
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.243013,2025-04-27 13:58:55.243013,0:00:00.031714,0:00:00, 30
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.247229,2025-04-27 13:58:55.247229,0:00:00.035930,0:00:00.004216, 31
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.247229,2025-04-27 13:58:55.247229,0:00:00.035930,0:00:00, 32
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.249391,2025-04-27 13:58:55.249391,0:00:00.038092,0:00:00.002162, 33
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.250380,2025-04-27 13:58:55.250380,0:00:00.039081,0:00:00.000989, 34
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.251377,2025-04-27 13:58:55.251377,0:00:00.040078,0:00:00.000997, 35
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.252377,2025-04-27 13:58:55.252377,0:00:00.041078,0:00:00.001000, 36
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.253072,2025-04-27 13:58:55.253072,0:00:00.041773,0:00:00.000695, 37
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.253072,2025-04-27 13:58:55.253072,0:00:00.041773,0:00:00, 38
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.253072,2025-04-27 13:58:55.253072,0:00:00.041773,0:00:00, 39
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.253072,2025-04-27 13:58:55.253072,0:00:00.041773,0:00:00, 40
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.253072,2025-04-27 13:58:55.253072,0:00:00.041773,0:00:00, 41
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.253072,2025-04-27 13:58:55.253072,0:00:00.041773,0:00:00, 42
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.253072,2025-04-27 13:58:55.253072,0:00:00.041773,0:00:00, 43
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.253072,2025-04-27 13:58:55.253072,0:00:00.041773,0:00:00, 44
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.253072,2025-04-27 13:58:55.253072,0:00:00.041773,0:00:00, 45
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.253072,2025-04-27 13:58:55.253072,0:00:00.041773,0:00:00, 46
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.253072,2025-04-27 13:58:55.253072,0:00:00.041773,0:00:00, 47
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.253072,2025-04-27 13:58:55.253072,0:00:00.041773,0:00:00, 48
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.263742,2025-04-27 13:58:55.263742,0:00:00.052443,0:00:00.010670, 49
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.263742,2025-04-27 13:58:55.263742,0:00:00.052443,0:00:00, 50
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.265929,2025-04-27 13:58:55.265929,0:00:00.054630,0:00:00.002187, 51
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.266904,2025-04-27 13:58:55.266904,0:00:00.055605,0:00:00.000975, 52
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.268906,2025-04-27 13:58:55.268906,0:00:00.057607,0:00:00.002002, 53
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.269287,2025-04-27 13:58:55.269287,0:00:00.057988,0:00:00.000381, 54
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.269287,2025-04-27 13:58:55.269287,0:00:00.057988,0:00:00, 55
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.269287,2025-04-27 13:58:55.269287,0:00:00.057988,0:00:00, 56
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.269287,2025-04-27 13:58:55.269287,0:00:00.057988,0:00:00, 57
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.269287,2025-04-27 13:58:55.269287,0:00:00.057988,0:00:00, 58
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.274927,2025-04-27 13:58:55.274927,0:00:00.063628,0:00:00.005640, 59
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.275933,2025-04-27 13:58:55.275933,0:00:00.064634,0:00:00.001006, 60
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.275933,2025-04-27 13:58:55.275933,0:00:00.064634,0:00:00, 61
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.275933,2025-04-27 13:58:55.275933,0:00:00.064634,0:00:00, 62
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.275933,2025-04-27 13:58:55.275933,0:00:00.064634,0:00:00, 63
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.275933,2025-04-27 13:58:55.275933,0:00:00.064634,0:00:00, 64
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.275933,2025-04-27 13:58:55.275933,0:00:00.064634,0:00:00, 65
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.280542,2025-04-27 13:58:55.280542,0:00:00.069243,0:00:00.004609, 66
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.280542,2025-04-27 13:58:55.280542,0:00:00.069243,0:00:00, 67
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.282745,2025-04-27 13:58:55.282745,0:00:00.071446,0:00:00.002203, 68
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.283735,2025-04-27 13:58:55.283735,0:00:00.072436,0:00:00.000990, 69
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.285186,2025-04-27 13:58:55.285186,0:00:00.073887,0:00:00.001451, 70
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.285186,2025-04-27 13:58:55.285186,0:00:00.073887,0:00:00, 71
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.285186,2025-04-27 13:58:55.285186,0:00:00.073887,0:00:00, 72
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.285186,2025-04-27 13:58:55.285186,0:00:00.073887,0:00:00, 73
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.288940,2025-04-27 13:58:55.288940,0:00:00.077641,0:00:00.003754, 74
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.289945,2025-04-27 13:58:55.289945,0:00:00.078646,0:00:00.001005, 75
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.289945,2025-04-27 13:58:55.289945,0:00:00.078646,0:00:00, 76
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.291137,2025-04-27 13:58:55.291137,0:00:00.079838,0:00:00.001192, 77
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.291137,2025-04-27 13:58:55.291137,0:00:00.079838,0:00:00, 78
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.291137,2025-04-27 13:58:55.291137,0:00:00.079838,0:00:00, 79
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.293146,2025-04-27 13:58:55.293146,0:00:00.081847,0:00:00.002009, 80
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.293146,2025-04-27 13:58:55.293146,0:00:00.081847,0:00:00, 81
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.293146,2025-04-27 13:58:55.293146,0:00:00.081847,0:00:00, 82
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.293146,2025-04-27 13:58:55.293146,0:00:00.081847,0:00:00, 83
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.293146,2025-04-27 13:58:55.293146,0:00:00.081847,0:00:00, 84
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.293146,2025-04-27 13:58:55.293146,0:00:00.081847,0:00:00, 85
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.296943,2025-04-27 13:58:55.296943,0:00:00.085644,0:00:00.003797, 86
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.299144,2025-04-27 13:58:55.299144,0:00:00.087845,0:00:00.002201, 87
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.300121,2025-04-27 13:58:55.300121,0:00:00.088822,0:00:00.000977, 88
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.301118,2025-04-27 13:58:55.301118,0:00:00.089819,0:00:00.000997, 89
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.302118,2025-04-27 13:58:55.302118,0:00:00.090819,0:00:00.001000, 90
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.302751,2025-04-27 13:58:55.302751,0:00:00.091452,0:00:00.000633, 91
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.302751,2025-04-27 13:58:55.302751,0:00:00.091452,0:00:00, 92
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.302751,2025-04-27 13:58:55.302751,0:00:00.091452,0:00:00, 93
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.302751,2025-04-27 13:58:55.302751,0:00:00.091452,0:00:00, 94
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.302751,2025-04-27 13:58:55.302751,0:00:00.091452,0:00:00, 95
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.302751,2025-04-27 13:58:55.302751,0:00:00.091452,0:00:00, 96
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.309042,2025-04-27 13:58:55.309042,0:00:00.097743,0:00:00.006291, 97
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.309042,2025-04-27 13:58:55.309042,0:00:00.097743,0:00:00, 98
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.310049,2025-04-27 13:58:55.310049,0:00:00.098750,0:00:00.001007, 99
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.311048,2025-04-27 13:58:55.311048,0:00:00.099749,0:00:00.000999, 100
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.311048,2025-04-27 13:58:55.311048,0:00:00.099749,0:00:00, 101
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.311048,2025-04-27 13:58:55.311048,0:00:00.099749,0:00:00, 102
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.313814,2025-04-27 13:58:55.313814,0:00:00.102515,0:00:00.002766, 103
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.315036,2025-04-27 13:58:55.315036,0:00:00.103737,0:00:00.001222, 104
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.316047,2025-04-27 13:58:55.316047,0:00:00.104748,0:00:00.001011, 105
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.318440,2025-04-27 13:58:55.318440,0:00:00.107141,0:00:00.002393, 106
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.319982,2025-04-27 13:58:55.319982,0:00:00.108683,0:00:00.001542, 107
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.320992,2025-04-27 13:58:55.320992,0:00:00.109693,0:00:00.001010, 108
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.321539,2025-04-27 13:58:55.321539,0:00:00.110240,0:00:00.000547, 109
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.322544,2025-04-27 13:58:55.322544,0:00:00.111245,0:00:00.001005, 110
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.323546,2025-04-27 13:58:55.323546,0:00:00.112247,0:00:00.001002, 111
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.323546,2025-04-27 13:58:55.323546,0:00:00.112247,0:00:00, 112
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.324545,2025-04-27 13:58:55.324545,0:00:00.113246,0:00:00.000999, 113
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.325546,2025-04-27 13:58:55.325546,0:00:00.114247,0:00:00.001001, 114
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.325546,2025-04-27 13:58:55.325546,0:00:00.114247,0:00:00, 115
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.326418,2025-04-27 13:58:55.326418,0:00:00.115119,0:00:00.000872, 116
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.327428,2025-04-27 13:58:55.327428,0:00:00.116129,0:00:00.001010, 117
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.327428,2025-04-27 13:58:55.327428,0:00:00.116129,0:00:00, 118
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.328426,2025-04-27 13:58:55.328426,0:00:00.117127,0:00:00.000998, 119
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.329428,2025-04-27 13:58:55.329428,0:00:00.118129,0:00:00.001002, 120
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.329428,2025-04-27 13:58:55.329428,0:00:00.118129,0:00:00, 121
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.330425,2025-04-27 13:58:55.330425,0:00:00.119126,0:00:00.000997, 122
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.332499,2025-04-27 13:58:55.332499,0:00:00.121200,0:00:00.002074, 123
Sniffeur,2025-04-27 13:58:55.211299,2025-04-27 13:58:55.333488,2025-04-27 13:58:55.333488,0:00:00.122189,0:00:00.000989, 124
